workload,policy,policy_description,cpp_file_path,cache_hit_rate,score
omnetpp,Dueling AIP-RRIP,"We extend the SHiP predictor to assign graded insertion priorities based on the SHCT counter (Adaptive Insertion Priority, AIP), mapping predicted reuse confidence into four distinct RRPV levels (from immediate promotion to longest re-reference prediction). We then duel this AIP-RRIP insertion policy against pure SRRIP using a small set-dueling machinery. This fine-grained insertion control retains truly hot data longer, quickly evicts useless streams, and dynamically picks the best policy per phase, improving performance across branch-heavy, streaming, pointer-chasing, and mixed‐locality workloads.",ChampSim_CRC2/new_policies/011_dueling_aip_rrip.cc,0.5314373311223911,0.5314373311223911
all,Dueling AIP-RRIP,"We extend the SHiP predictor to assign graded insertion priorities based on the SHCT counter (Adaptive Insertion Priority, AIP), mapping predicted reuse confidence into four distinct RRPV levels (from immediate promotion to longest re-reference prediction). We then duel this AIP-RRIP insertion policy against pure SRRIP using a small set-dueling machinery. This fine-grained insertion control retains truly hot data longer, quickly evicts useless streams, and dynamically picks the best policy per phase, improving performance across branch-heavy, streaming, pointer-chasing, and mixed‐locality workloads.",ChampSim_CRC2/new_policies/011_dueling_aip_rrip.cc,0.4357832992533653,0.4357832992533653
astar,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.04537626330635445,0.04537626330635445
lbm,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.0587531723306529,0.0587531723306529
mcf,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.21521451608835637,0.21521451608835637
milc,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.009520481980057496,0.009520481980057496
omnetpp,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.0011512147403205508,0.0011512147403205508
all,Set-Locality Aware RRIP (SLA-RRIP),"SLA-RRIP uses a lightweight per-set saturating counter to classify each cache set’s behavior as streaming, moderate-reuse, or heavy-reuse. On every hit the counter increments (signifying temporal locality) and on every miss it decrements (signifying a streaming or cold access pattern). When filling a new block, streaming sets insert with the maximum RRPV to approximate bypass and avoid polluting the cache, heavy‐reuse sets insert at RRPV=0 to retain hot data longest, and moderate‐reuse sets insert at the standard SRRIP position. Victim selection uses standard RRIP aging. This per-set dynamic adaptation reacts quickly to phase changes and diverse access patterns—by bypassing cold streams, prioritizing hot data, and using conservative insertion when uncertain—improving performance across branch‐heavy, streaming, pointer‐chasing, and mixed‐locality workloads with very low overhead.",ChampSim_CRC2/new_policies/012_set_locality_aware_rrip__sla_rrip.cc,0.06600312968914836,0.06600312968914836
astar,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.46249503890912697,0.46249503890912697
lbm,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.44019280920821047,0.44019280920821047
mcf,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.5181277643824945,0.5181277643824945
milc,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.17138134789314757,0.17138134789314757
omnetpp,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.5071607088535112,0.5071607088535112
all,SHiP-RRIP,"This policy integrates the Signature-based Hit Predictor (SHiP) with RRIP to dynamically adapt insertion priorities based on per-PC reuse histories. Each incoming block carries a PC‐derived signature used to index a small saturating counter (the SHCT). On eviction, we update that counter depending on whether the block was re-referenced, strengthening or weakening its reuse prediction. Blocks from PCs with strong reuse history are inserted as MRU (RRPV=0), streaming PCs are bypassed (RRPV=RRPV_MAX), and others use standard SRRIP insertion. This low-overhead approach captures both fine‐grain temporal locality and streaming behavior, improving hit rates across irregular, streaming, and phase‐changing workloads.",ChampSim_CRC2/new_policies/013_ship_rrip.cc,0.4198715338492981,0.4198715338492981
astar,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.42325281010361593,0.42325281010361593
lbm,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.42976317094311484,0.42976317094311484
mcf,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.5138393276199523,0.5138393276199523
milc,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.14277102326625488,0.14277102326625488
omnetpp,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.045267195151775436,0.045267195151775436
all,SHiP-DIP,"SHiP-DIP synergistically combines per-PC signature‐based reuse prediction (from SHiP) with a Dynamic Insertion Policy (DIP) that duels between SRRIP and BRRIP. A small per‐PC saturating counter (SHCT) classifies incoming blocks as heavy-reuse, streaming, or uncertain; heavy-reuse blocks are immediately promoted to MRU, streaming blocks are bypassed, and uncertain blocks use the current global insertion policy determined by set dueling. Two groups of leader sets independently test pure SRRIP and BRRIP and update a global PSEL counter to steer future insertions. This fusion captures fine-grain PC-level reuse signals for irregular, pointer-chasing and phase-changing workloads, while dynamically adapting to coarse-grain regular vs. streaming behavior, leading to higher hit rates across all targeted applications.",ChampSim_CRC2/new_policies/014_ship_dip.cc,0.31097870541694267,0.31097870541694267
astar,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.40918900338771635,0.40918900338771635
lbm,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.41565259520285847,0.41565259520285847
mcf,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.500874941507113,0.500874941507113
milc,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.13949434093427085,0.13949434093427085
omnetpp,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.04472439441929269,0.04472439441929269
all,Adaptive SHiP-DIP,"Adaptive SHiP-DIP builds on SHiP-DIP by introducing a dynamically tuned reuse‐prediction threshold and an implicit low‐priority bypass for streaming data. We monitor the application miss rate in lightweight epochs and adjust the SHCT threshold to expand or contract the set of blocks treated as heavy‐reuse versus streaming. This lets the policy self-adapt to phases of high spatial locality (e.g., LBM), pointer chasing (MCF/Omnet++), or irregular reuse (ASTAR/MILC), while preserving the proven SRRIP/BRRIP dueling for uncertain blocks.",ChampSim_CRC2/new_policies/015_adaptive_ship_dip.cc,0.30198705509025026,0.30198705509025026
astar,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.3791247926972742,0.3791247926972742
lbm,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.33284443325756957,0.33284443325756957
mcf,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.47324517098908736,0.47324517098908736
milc,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.23883393556702898,0.23883393556702898
omnetpp,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.4473400099015216,0.4473400099015216
all,Adaptive Epoch Insertion (AEI),"Adaptive Epoch Insertion (AEI) dynamically selects between three insertion priorities—MRU, bypass, and SRRIP—based on recent cache behavior measured over fixed‐length epochs. AEI tracks the hit rate and the “thrash rate” (the fraction of evicted blocks that never saw a hit) during each epoch. If thrash rate is high, AEI assumes streaming or pointer‐chasing behavior and bypasses new blocks to reduce pollution; if hit rate is high, it promotes new blocks to MRU to capture heavy spatial reuse; otherwise it uses SRRIP’s middle priority to balance recency and reuse. This simple epoch‐based adaptation tailors insertion to streaming (LBM, MCF, Omnet++), heavy‐reuse (LBM, MILC), and mixed/branch‐heavy phases (ASTAR, MILC) without complex per‐PC tuning, yielding robust performance across diverse workloads.",ChampSim_CRC2/new_policies/016_adaptive_epoch_insertion__aei.cc,0.3742776684824964,0.3742776684824964
astar,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.466233575245574,0.466233575245574
lbm,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.4405599566993062,0.4405599566993062
mcf,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.5296160266644063,0.5296160266644063
milc,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.2640028385844732,0.2640028385844732
omnetpp,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.5312404936445354,0.5312404936445354
all,SHiP-RRIP,"This policy combines the SRRIP framework with a Signature-based Hit Predictor (SHiP) to make fine‐grained insertion decisions per‐PC. A small global Signature History Counter Table (SHCT) tracks how often blocks from each PC‐signature are actually reused by incrementing on hits and decrementing on evictions of never‐hit blocks. On insertion, blocks whose signature counter is strong are given MRU priority, streaming PCs with zero counter are bypassed (inserted with maximum RRPV), and ambiguous PCs get SRRIP’s default medium priority. Evictions use standard RRIP victim selection. This per‐PC adaptation quickly learns and distinguishes high‐reuse stencil phases (LBM, MILC), pointer‐chasing streams (MCF, omnetpp) and mixed phases (astar), yielding a higher overall hit rate than a coarse epoch‐based scheme.",ChampSim_CRC2/new_policies/017_ship_rrip.cc,0.44633057816765903,0.44633057816765903
astar,DIP-SHiP-RRIP,"DIP-SHiP-RRIP dynamically chooses between SHiP-RRIP and plain SRRIP on a per-set basis using set-dueling. Two small cohorts of “sample” sets independently run SRRIP and SHiP-RRIP and update a global saturating counter (PSEL). The remaining sets consult PSEL to pick whichever policy has most hits recently. This hybrid captures SHiP’s fine-grained per-PC reuse learning on pointer-chasing and phase-sensitive workloads (mcf, omnetpp, astar phases) while falling back to cheaper SRRIP on streaming/stencil workloads (lbm, milc). By automatically adapting to phase changes and the dominant access pattern, it boosts overall hit rate with minimal overhead.",ChampSim_CRC2/new_policies/018_dip_ship_rrip.cc,0.4634881429928135,0.4634881429928135
